"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:2432","DeNA Co., Ltd","2432","02/17/2005","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3548610009","B05L364","237,054,607,360","JPY","Analyze"
"JT:1417","MIRAIT Holdings Corporation","1417","10/01/2010","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3910620008","B64KR62","236,910,870,528","JPY","Analyze"
"JT:4819","Digital Garage, Inc","4819","12/15/2000","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3549070005","6309422","236,468,895,744","JPY","Analyze"
"JT:9783","Benesse Holdings, Inc","9783","03/01/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3835620000","6121927","235,826,446,336","JPY","Analyze"
"JT:2607","Fuji Oil Holdings Inc","2607","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3816400000","6356848","235,695,194,112","JPY","Analyze"
"JT:4555","Sawai Pharmaceutical Co., Ltd","4555","02/22/2018","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3323050009","6784955","235,159,273,472","JPY","Analyze"
"JT:9375","Kintetsu World Express, Inc","9375","05/28/2002","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3262900008","6282211","234,729,340,928","JPY","Analyze"
"JT:5214","Nippon Electric Glass Co., Ltd","5214","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3733400000","6642666","234,644,832,256","JPY","Analyze"
"JT:5463","Maruichi Steel Tube Ltd","5463","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3871200006","6569505","233,117,859,840","JPY","Analyze"
"JT:2379","DIP Corporation","2379","05/27/2004","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3548640006","6714071","231,255,162,880","JPY","Analyze"
"JT:3941","Rengo Co., Ltd","3941","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3981400009","6732200","230,501,629,952","JPY","Analyze"
"JT:4919","Milbon Co., Ltd","4919","06/07/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3910650005","6586117","230,442,008,576","JPY","Analyze"
"JT:4208","Ube Industries, Ltd","4208","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3158800007","6910705","227,680,124,928","JPY","Analyze"
"JT:2296","Itoham Yonekyu Holdings Inc","2296","04/01/2016","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3144500000","BYPKSR5","226,116,485,120","JPY","Analyze"
"JT:3278","Kenedix Residential Next Investment Corporation","3278","04/26/2012","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3047480003","B76BZX3","225,169,145,856","JPY","Analyze"
"JT:3397","TORIDOLL Holdings Corporation","3397","02/16/2006","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3636650008","B0WHPP8","224,528,220,160","JPY","Analyze"
"JT:9031","Nishi-Nippon Railroad Co., Ltd","9031","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3658800002","6642967","224,129,662,976","JPY","Analyze"
"JT:7730","Mani, Inc","7730","09/05/2011","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3869920003","6354176","224,117,374,976","JPY","Analyze"
"JT:6436","Amano Corporation","6436","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3124400007","6027304","223,749,865,472","JPY","Analyze"
"JT:5631","The Japan Steel Works, Ltd","5631","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3721400004","6470685","223,651,577,856","JPY","Analyze"
"JT:2222","Kotobuki Spirits Co., Ltd","2222","04/04/2013","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3299600001","6489465","223,126,093,824","JPY","Analyze"
"JT:1893","Penta-Ocean Construction Co., Ltd","1893","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3309000002","6680804","222,328,848,384","JPY","Analyze"
"JT:7716","Nakanishi Inc","7716","07/21/2000","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3642500007","6271071","219,960,377,344","JPY","Analyze"
"JT:8253","Credit Saison Co.,Ltd","8253","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3271400008","6591809","219,707,179,008","JPY","Analyze"
"JT:8628","Matsui Securities Co., Ltd","8628","08/01/2001","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3863800003","6373892","219,700,805,632","JPY","Analyze"
"JT:2815","ARIAKE JAPAN Co., Ltd","2815","10/22/1991","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3125800007","6049632","218,608,205,824","JPY","Analyze"
"JT:4681","Resorttrust, Inc","4681","09/11/1997","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3974450003","6044132","218,297,761,792","JPY","Analyze"
"JT:4272","Nippon Kayaku Co., Ltd","4272","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3694400007","6640422","217,993,986,048","JPY","Analyze"
"JT:6534","D.A.Consortium Holdings Inc","6534","10/03/2016","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3548780000","BZB2H64","215,929,946,112","JPY","Analyze"
"JT:9003","Sotetsu Holdings, Inc","9003","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3316400005","6767202","215,557,095,424","JPY","Analyze"
"JT:5471","Daido Steel Co., Ltd","5471","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3491000000","6250627","215,270,391,808","JPY","Analyze"
"JT:2201","Morinaga & Co., Ltd","2201","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3926400007","6602604","215,026,515,968","JPY","Analyze"
"JT:8184","Shimachu Co., Ltd","8184","02/22/2018","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3356800007","6804455","213,475,049,472","JPY","Analyze"
"JT:9090","Maruwa Unyu Kikan Co.,Ltd","9090","04/08/2014","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3879170003","BKRC097","212,827,029,504","JPY","Analyze"
"JT:7458","Daiichikosho Co., Ltd","7458","09/20/1995","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3475200006","6253132","212,367,081,472","JPY","Analyze"
"JT:7732","Topcon Corporation","7732","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3630400004","6894241","210,948,046,848","JPY","Analyze"
"JT:8194","Life Corporation","8194","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3966600003","6515821","210,266,062,848","JPY","Analyze"
"JT:6136","OSG Corporation","6136","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3170800001","6655620","209,944,559,616","JPY","Analyze"
"JT:6674","GS Yuasa Corporation","6674","04/01/2004","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3385820000","6744250","208,904,241,152","JPY","Analyze"
"JT:4928","Noevir Holdings Co., Ltd","4928","03/22/2011","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3760450001","B458891","208,354,656,256","JPY","Analyze"
"JT:9075","Fukuyama Transporting Co., Ltd","9075","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3806800003","6357120","205,591,658,496","JPY","Analyze"
"JT:3258","UNIZO Holdings Company, Limited","3258","06/23/2009","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3394400000","B2PNJP5","204,978,405,376","JPY","Analyze"
"JT:6412","Heiwa Corporation","6412","08/08/1988","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3834200002","6419581","204,367,986,688","JPY","Analyze"
"JT:3481","Mitsubishi Estate Logistics REIT Investment Corporation","3481","09/14/2017","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3048480002","BF46Y06","203,390,205,952","JPY","Analyze"
"JT:4485","Jtower Inc","4485","12/18/2019","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3386700003","BK7C5R0","203,323,326,464","JPY","Analyze"
"JT:5021","Cosmo Energy Holdings Co., Ltd","5021","02/22/2018","Global Equity","Common stocks","Developed markets ex-US","Energy","JP3298000005","BYSJJ43","203,284,217,856","JPY","Analyze"
"JT:8956","Premier Investment Corporation","8956","09/10/2002","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3041770003","6543800","202,949,705,728","JPY","Analyze"
"JT:9830","Trusco Nakayama Corporation","9830","05/23/1995","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3635500006","6620888","202,445,619,200","JPY","Analyze"
"JT:8961","MORI TRUST Sogo Reit, Incorporation","8961","02/13/2004","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3046170001","6729558","202,355,998,720","JPY","Analyze"
"JT:8136","Sanrio Company, Ltd","8136","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3343200006","6776349","202,078,879,744","JPY","Analyze"
"JT:1332","Nippon Suisan Kaisha, Ltd","1332","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3718800000","6640927","201,303,703,552","JPY","Analyze"
"JT:3298","Invesco Office J-REIT, Inc","3298","06/05/2014","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3047760008","BMBL9L9","199,996,211,200","JPY","Analyze"
"JT:7729","Tokyo Seimitsu Co., Ltd","7729","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3580200008","6894304","199,793,836,032","JPY","Analyze"
"JT:2501","Sapporo Holdings Limited","2501","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3320800000","6776907","199,752,941,568","JPY","Analyze"
"JT:9746","TKC Corporation","9746","07/21/1987","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3539400006","6892665","199,184,973,824","JPY","Analyze"
"JT:8359","The Hachijuni Bank, Ltd","8359","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3769000005","6400626","198,271,401,984","JPY","Analyze"
"JT:3227","MCUBS MidCity Investment Corporation","3227","08/29/2006","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3046450007","B19PR78","198,215,729,152","JPY","Analyze"
"JT:3296","NIPPON REIT Investment Corporation","3296","04/24/2014","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3047750009","BLC7414","198,194,167,808","JPY","Analyze"
"JT:7313","TS TECH Co., Ltd","7313","02/23/2007","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3539230007","B1P1JR4","198,015,795,200","JPY","Analyze"
"JT:1820","Nishimatsu Construction Co., Ltd","1820","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3659200004","6640983","197,198,905,344","JPY","Analyze"
"JT:5393","Nichias Corporation","5393","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3660400007","6641146","197,144,641,536","JPY","Analyze"
"JT:1942","Kandenko Co., Ltd","1942","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3230600003","6483586","197,108,973,568","JPY","Analyze"
"JT:7966","LINTEC Corporation","7966","07/24/1986","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3977200009","6330080","196,282,990,592","JPY","Analyze"
"JT:8174","Nippon Gas Co., Ltd","8174","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3695600001","6640068","195,808,296,960","JPY","Analyze"
"JT:8066","Mitani Corporation","8066","02/15/2000","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3886800006","6596473","195,646,390,272","JPY","Analyze"
"JT:2121","mixi, Inc","2121","09/15/2006","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3882750007","B1BSCX6","195,451,355,136","JPY","Analyze"
"JT:4384","Raksul Inc","4384","05/31/2018","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3967180005","BFM1K61","195,150,200,832","JPY","Analyze"
"JT:8086","Nipro Corporation","8086","12/25/1996","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3673600007","6641599","194,900,901,888","JPY","Analyze"
"JT:8595","JAFCO Co., Ltd","8595","03/01/1988","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3389900006","6471439","194,655,698,944","JPY","Analyze"
"JT:3107","Daiwabo Holdings Co., Ltd","3107","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3505400006","6251426","194,581,774,336","JPY","Analyze"
"JT:5803","Fujikura Ltd","5803","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3811000003","6356707","194,433,794,048","JPY","Analyze"
"JT:6080","M&A Capital Partners Co.,Ltd","6080","11/21/2013","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3167320005","BFTRL69","194,105,589,760","JPY","Analyze"
"JT:8233","Takashimaya Company, Limited","8233","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3456000003","6870401","193,910,472,704","JPY","Analyze"
"JT:3048","Bic Camera Inc","3048","06/10/2008","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3800390001","B194YN0","192,823,656,448","JPY","Analyze"
"JT:9749","Fuji Soft Incorporated","9749","10/01/1992","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3816600005","6357001","192,143,310,848","JPY","Analyze"
"JT:7251","Keihin Corporation","7251","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3277230003","6487328","192,066,322,432","JPY","Analyze"
"JT:5706","Mitsui Mining & Smelting Co., Ltd","5706","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3888400003","6597346","191,878,168,576","JPY","Analyze"
"JT:6425","Universal Entertainment Corporation","6425","09/02/1998","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3126130008","6126892","191,773,392,896","JPY","Analyze"
"JT:9663","NAGAWA Co., Ltd","9663","10/04/1991","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3648700007","6620350","191,039,799,296","JPY","Analyze"
"JT:8385","The Iyo Bank, Ltd","8385","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3149600003","6468282","190,635,950,080","JPY","Analyze"
"JT:8379","The Hiroshima Bank, Ltd","8379","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3797000001","6075723","190,615,961,600","JPY","Analyze"
